u,i,ts,label,idx
423,944,885943651.0,1,85161
894,1642,887160653.0,1,85162
894,1102,887159723.0,1,85163
588,1456,886193129.0,1,85164
580,1211,884057783.0,1,85165
890,1915,874829129.0,1,85166
688,1804,882621548.0,1,85167
485,2150,875427532.0,1,85168
342,1334,884916322.0,1,85169
816,1041,880756321.0,1,85170
585,1440,882955703.0,1,85171
624,952,891034973.0,1,85172
740,1643,888640099.0,1,85173
656,1175,891384499.0,1,85174
464,1139,875979964.0,1,85175
928,1265,891192965.0,1,85176
407,1888,881105677.0,1,85177
697,1293,886287405.0,1,85178
20,1484,892335541.0,1,85179
502,1090,874873847.0,1,85180
675,1391,888522194.0,1,85181
798,1402,879445281.0,1,85182
834,1888,886614969.0,1,85183
915,1085,880821492.0,1,85184
388,1137,889729773.0,1,85185
454,1178,882398345.0,1,85186
247,1153,875323676.0,1,85187
42,1438,884140049.0,1,85188
918,1175,891449123.0,1,85189
71,1061,878181198.0,1,85190
882,1110,879867508.0,1,85191
104,1678,878956263.0,1,85192
868,1485,879713578.0,1,85193
743,2036,878850610.0,1,85194
195,1312,875246183.0,1,85195
713,1825,885767534.0,1,85196
712,961,888449274.0,1,85197
330,1085,877760032.0,1,85198
158,1844,884753061.0,1,85199
623,1471,879531504.0,1,85200
916,1153,881725846.0,1,85201
57,976,881105734.0,1,85202
870,1488,876465230.0,1,85203
351,1101,891269077.0,1,85204
87,1246,884287668.0,1,85205
828,1247,885754058.0,1,85206
889,1058,882574402.0,1,85207
896,1472,877131738.0,1,85208
489,1273,879541207.0,1,85209
637,1899,878771477.0,1,85210
616,1193,885954133.0,1,85211
911,1663,887121969.0,1,85212
905,1064,879435415.0,1,85213
866,1461,880078424.0,1,85214
908,1207,880843551.0,1,85215
863,1690,888890052.0,1,85216
794,1145,875656111.0,1,85217
432,1169,887769801.0,1,85218
848,1980,882813143.0,1,85219
894,1521,887160606.0,1,85220
669,1240,884036411.0,1,85221
716,1894,884642133.0,1,85222
758,975,891401366.0,1,85223
916,1323,880758348.0,1,85224
794,1500,875914114.0,1,85225
714,1564,877137359.0,1,85226
556,1584,879975529.0,1,85227
894,1446,887158266.0,1,85228
835,1039,877381206.0,1,85229
76,2139,875306613.0,1,85230
827,1702,887158946.0,1,85231
16,2109,879544365.0,1,85232
255,2112,891699067.0,1,85233
868,1334,875050723.0,1,85234
120,976,892678669.0,1,85235
842,1807,878774788.0,1,85236
913,1808,875373416.0,1,85237
908,1041,880843727.0,1,85238
704,977,886030557.0,1,85239
832,2534,891211447.0,1,85240
478,1347,881449910.0,1,85241
846,1914,875731022.0,1,85242
520,1056,884477775.0,1,85243
176,1124,874951188.0,1,85244
502,1832,874873529.0,1,85245
842,1055,878940732.0,1,85246
781,1157,891387812.0,1,85247
130,1817,879524491.0,1,85248
890,1979,874828981.0,1,85249
809,1702,878698704.0,1,85250
926,1926,891249710.0,1,85251
877,1639,880865715.0,1,85252
676,1145,884488259.0,1,85253
798,1641,879442001.0,1,85254
688,1441,882622481.0,1,85255
645,1566,882212651.0,1,85256
898,1444,891033334.0,1,85257
691,1380,875727926.0,1,85258
492,1764,879362985.0,1,85259
670,1184,891260616.0,1,85260
647,1806,891369982.0,1,85261
924,2238,891036506.0,1,85262
578,1042,892871284.0,1,85263
827,1713,875297195.0,1,85264
656,1328,891384606.0,1,85265
448,1828,881960330.0,1,85266
928,1398,891192087.0,1,85267
456,1609,886394623.0,1,85268
391,1311,880886919.0,1,85269
846,1016,891961166.0,1,85270
900,1243,880159666.0,1,85271
535,1638,886031375.0,1,85272
647,1263,891385178.0,1,85273
651,1169,888813371.0,1,85274
417,1150,879743848.0,1,85275
393,1027,875652318.0,1,85276
659,970,878090125.0,1,85277
704,1251,879993237.0,1,85278
920,1015,880936863.0,1,85279
884,1220,876032473.0,1,85280
443,2112,882376658.0,1,85281
811,1185,874793898.0,1,85282
443,1251,882396799.0,1,85283
139,1000,879517682.0,1,85284
891,954,881377854.0,1,85285
559,1758,881649273.0,1,85286
803,971,881706049.0,1,85287
707,1326,875961919.0,1,85288
505,1089,886189816.0,1,85289
319,2014,888360460.0,1,85290
815,1273,878438057.0,1,85291
569,1064,886986237.0,1,85292
296,1006,879440245.0,1,85293
537,1637,883864806.0,1,85294
740,2052,888638876.0,1,85295
170,1600,888104588.0,1,85296
751,1197,888466652.0,1,85297
102,1915,874724937.0,1,85298
657,1428,888529014.0,1,85299
848,1334,882813825.0,1,85300
439,1101,891547637.0,1,85301
449,1020,888206219.0,1,85302
878,1117,884492519.0,1,85303
227,1692,884364694.0,1,85304
929,2184,874938620.0,1,85305
448,1081,888266955.0,1,85306
556,988,879975718.0,1,85307
55,1632,879876886.0,1,85308
368,1153,876869387.0,1,85309
890,1588,874828163.0,1,85310
517,2003,884627388.0,1,85311
815,1259,878439293.0,1,85312
24,1283,887736408.0,1,85313
544,1659,891415257.0,1,85314
865,994,877108624.0,1,85315
825,1695,883949986.0,1,85316
791,2474,893188577.0,1,85317
888,1099,886608643.0,1,85318
820,1045,891561606.0,1,85319
659,1324,876523133.0,1,85320
663,1094,876035968.0,1,85321
770,1315,888558787.0,1,85322
809,1414,878695092.0,1,85323
16,1764,879484327.0,1,85324
877,1188,880866687.0,1,85325
769,1579,891310067.0,1,85326
918,996,891449122.0,1,85327
580,1413,884065692.0,1,85328
791,1253,893218764.0,1,85329
864,1458,880144504.0,1,85330
349,1691,891217449.0,1,85331
368,973,876869387.0,1,85332
915,1160,880821656.0,1,85333
59,1980,882397651.0,1,85334
443,980,882373088.0,1,85335
842,968,878775523.0,1,85336
760,1085,876242649.0,1,85337
480,1291,883529505.0,1,85338
334,1440,891032150.0,1,85339
794,1496,875296178.0,1,85340
803,1593,881704337.0,1,85341
940,961,886832858.0,1,85342
454,1001,882397699.0,1,85343
493,976,891293911.0,1,85344
913,1663,885059400.0,1,85345
68,990,886473190.0,1,85346
500,1523,887838008.0,1,85347
939,1121,880261094.0,1,85348
690,1046,877975070.0,1,85349
895,1118,879991921.0,1,85350
644,1305,892054537.0,1,85351
821,1565,885690900.0,1,85352
827,1423,875124181.0,1,85353
18,1880,879521167.0,1,85354
928,1376,891189566.0,1,85355
525,1021,886629307.0,1,85356
815,1334,878438930.0,1,85357
391,967,880889066.0,1,85358
645,1126,884882702.0,1,85359
879,1708,876539330.0,1,85360
941,1125,879535207.0,1,85361
891,1612,881378370.0,1,85362
807,1061,890333042.0,1,85363
706,1329,876251366.0,1,85364
921,1000,879196231.0,1,85365
566,1169,882425820.0,1,85366
928,1810,891191027.0,1,85367
76,1451,875297381.0,1,85368
203,1001,880484825.0,1,85369
675,1797,888521981.0,1,85370
644,1301,892054824.0,1,85371
785,1818,885158057.0,1,85372
76,1593,875307379.0,1,85373
76,1579,875306910.0,1,85374
584,1820,879642274.0,1,85375
569,1218,886960535.0,1,85376
843,1379,887048260.0,1,85377
119,1714,887431973.0,1,85378
940,1434,886833191.0,1,85379
939,1874,880260636.0,1,85380
809,1418,878698098.0,1,85381
735,1143,884314644.0,1,85382
472,1412,889397808.0,1,85383
655,1333,891199781.0,1,85384
587,1117,879439345.0,1,85385
117,1268,875217096.0,1,85386
721,1627,883711150.0,1,85387
938,1100,888639019.0,1,85388
494,993,881955291.0,1,85389
934,2024,884718204.0,1,85390
940,1218,886831820.0,1,85391
468,2100,887927152.0,1,85392
130,1348,879523925.0,1,85393
651,1198,887472744.0,1,85394
543,1175,877545605.0,1,85395
454,1281,882396935.0,1,85396
644,1883,892054990.0,1,85397
177,1870,891410082.0,1,85398
918,1379,891448516.0,1,85399
477,1125,879460503.0,1,85400
889,2210,882404652.0,1,85401
753,1986,888020763.0,1,85402
71,1137,878185068.0,1,85403
811,1064,874792752.0,1,85404
765,1133,883835026.0,1,85405
912,1032,891987411.0,1,85406
779,954,891499278.0,1,85407
492,1368,879363627.0,1,85408
881,1160,891694276.0,1,85409
66,1696,875907702.0,1,85410
841,1783,891218353.0,1,85411
809,1990,878694983.0,1,85412
921,1099,879199030.0,1,85413
577,1629,890031021.0,1,85414
758,1183,891402379.0,1,85415
360,1950,891304019.0,1,85416
803,1345,881695830.0,1,85417
388,1028,889554780.0,1,85418
834,1042,885406635.0,1,85419
857,1375,879305016.0,1,85420
379,1125,875946830.0,1,85421
827,1315,875036213.0,1,85422
429,1458,884134677.0,1,85423
843,1174,887039329.0,1,85424
791,1972,892662070.0,1,85425
880,996,887761088.0,1,85426
876,2046,880167355.0,1,85427
573,1281,879975505.0,1,85428
908,1654,880845543.0,1,85429
576,1126,885774171.0,1,85430
889,1176,882403085.0,1,85431
850,1218,879459926.0,1,85432
96,980,878769479.0,1,85433
490,1208,888636810.0,1,85434
626,1596,891262561.0,1,85435
23,2095,878192601.0,1,85436
838,1419,883948908.0,1,85437
423,1061,885943713.0,1,85438
344,1627,881654545.0,1,85439
689,1056,886366483.0,1,85440
876,1249,880167521.0,1,85441
16,1470,879484159.0,1,85442
207,1291,886373509.0,1,85443
826,1148,891032579.0,1,85444
206,1026,891701506.0,1,85445
656,1139,891387399.0,1,85446
568,2059,879196045.0,1,85447
798,1375,879442377.0,1,85448
894,1601,887159723.0,1,85449
830,1232,887066186.0,1,85450
879,970,876537679.0,1,85451
655,1291,891199293.0,1,85452
902,1069,879465583.0,1,85453
840,1874,883752660.0,1,85454
827,1282,875224252.0,1,85455
929,996,874854100.0,1,85456
879,1832,876537870.0,1,85457
91,1017,891724341.0,1,85458
575,1144,878148087.0,1,85459
631,1532,877018125.0,1,85460
479,2020,879875069.0,1,85461
633,1352,885668328.0,1,85462
786,1986,888979657.0,1,85463
128,1069,880307699.0,1,85464
740,1367,888733218.0,1,85465
108,1469,876974298.0,1,85466
745,1102,885075304.0,1,85467
865,1220,877109197.0,1,85468
881,1128,891691559.0,1,85469
791,1114,892663090.0,1,85470
39,1462,891352134.0,1,85471
824,1436,891036972.0,1,85472
604,1442,880403484.0,1,85473
195,1524,875393346.0,1,85474
752,1059,891207791.0,1,85475
568,1088,879194768.0,1,85476
449,1343,877554301.0,1,85477
908,1651,880845206.0,1,85478
69,1350,888905122.0,1,85479
621,1177,879793436.0,1,85480
66,1814,886443494.0,1,85481
816,993,880755942.0,1,85482
858,1233,891489299.0,1,85483
938,1186,875501795.0,1,85484
721,1145,883711476.0,1,85485
851,1904,879364822.0,1,85486
693,954,883426944.0,1,85487
535,2395,886029181.0,1,85488
931,1075,891357019.0,1,85489
898,1113,891033302.0,1,85490
848,975,882814394.0,1,85491
629,1041,879459394.0,1,85492
895,1006,879990813.0,1,85493
535,1191,886031786.0,1,85494
755,1233,878718810.0,1,85495
225,1283,875071443.0,1,85496
63,2492,891548646.0,1,85497
559,1041,881651183.0,1,85498
53,1065,888205188.0,1,85499
603,1962,887060394.0,1,85500
464,1499,875979402.0,1,85501
926,1579,891249675.0,1,85502
939,1140,880261868.0,1,85503
550,1101,879220564.0,1,85504
334,1443,891033452.0,1,85505
227,1642,884365930.0,1,85506
544,1222,891415890.0,1,85507
928,1530,891193132.0,1,85508
627,1165,880116818.0,1,85509
864,1377,880235060.0,1,85510
709,1849,879795762.0,1,85511
820,1010,891462531.0,1,85512
848,1913,882812263.0,1,85513
827,996,875036321.0,1,85514
653,1135,875147995.0,1,85515
702,1899,892718846.0,1,85516
517,1587,884322379.0,1,85517
579,989,877907092.0,1,85518
20,1058,892335309.0,1,85519
132,1062,877720916.0,1,85520
432,1000,887770092.0,1,85521
646,1031,876534131.0,1,85522
791,1565,893048713.0,1,85523
656,1457,891386910.0,1,85524
448,1263,881959960.0,1,85525
908,1094,880845028.0,1,85526
816,1521,880756725.0,1,85527
792,1237,883254905.0,1,85528
514,1016,883590676.0,1,85529
608,1884,883788859.0,1,85530
520,1450,884477896.0,1,85531
155,1610,884196284.0,1,85532
20,966,892079840.0,1,85533
645,1299,884364250.0,1,85534
924,1092,891036552.0,1,85535
884,1839,876031695.0,1,85536
632,1188,891239271.0,1,85537
740,1423,888733387.0,1,85538
777,1027,875994324.0,1,85539
623,1175,879531248.0,1,85540
869,1807,888192970.0,1,85541
58,1301,879667937.0,1,85542
871,1263,879428406.0,1,85543
751,1268,888466490.0,1,85544
532,982,879617574.0,1,85545
736,1521,879536607.0,1,85546
770,1614,888556046.0,1,85547
868,1367,889409590.0,1,85548
287,1412,875060217.0,1,85549
183,1566,889737771.0,1,85550
577,1839,890029795.0,1,85551
733,1101,881277357.0,1,85552
895,1314,879993577.0,1,85553
866,980,880078452.0,1,85554
140,1515,877661364.0,1,85555
183,990,889739380.0,1,85556
718,987,886404144.0,1,85557
119,2013,875071515.0,1,85558
26,1104,892432062.0,1,85559
42,2400,884111637.0,1,85560
767,1800,880346854.0,1,85561
851,984,879364822.0,1,85562
665,1299,891035051.0,1,85563
894,950,887158604.0,1,85564
683,1009,881177689.0,1,85565
770,1877,888558041.0,1,85566
658,1587,889492435.0,1,85567
709,1728,879796138.0,1,85568
908,1103,880845574.0,1,85569
364,1255,877487135.0,1,85570
604,1462,880406427.0,1,85571
662,1817,880313391.0,1,85572
505,1092,875318114.0,1,85573
502,1224,887230118.0,1,85574
838,2158,883950665.0,1,85575
745,950,885075399.0,1,85576
651,1427,887477191.0,1,85577
157,1299,879138832.0,1,85578
159,2017,876956442.0,1,85579
798,982,879444352.0,1,85580
759,1092,878918332.0,1,85581
456,1033,886394471.0,1,85582
876,2221,880242421.0,1,85583
940,1496,886832757.0,1,85584
916,1057,880825443.0,1,85585
709,1002,879793293.0,1,85586
234,967,880557464.0,1,85587
920,1429,880936769.0,1,85588
921,1821,879193437.0,1,85589
11,1953,879374045.0,1,85590
84,1593,885849188.0,1,85591
809,1448,878694381.0,1,85592
354,1563,891496077.0,1,85593
544,1249,891044304.0,1,85594
706,1129,874956357.0,1,85595
743,1357,878850656.0,1,85596
876,1927,880243147.0,1,85597
916,1125,881725960.0,1,85598
4,1978,880604550.0,1,85599
532,2023,879617856.0,1,85600
759,978,878918406.0,1,85601
836,1081,879446911.0,1,85602
852,1646,879825488.0,1,85603
536,1004,877807429.0,1,85604
595,1759,875339041.0,1,85605
779,996,891499213.0,1,85606
230,1233,888549960.0,1,85607
841,1324,891217942.0,1,85608
623,1420,879531249.0,1,85609
406,1524,875117053.0,1,85610
662,1038,880139467.0,1,85611
340,956,876402978.0,1,85612
832,980,891204564.0,1,85613
785,1379,885156686.0,1,85614
38,1430,889174870.0,1,85615
780,1095,882842044.0,1,85616
615,1135,883354760.0,1,85617
875,2060,891392698.0,1,85618
25,1417,879198800.0,1,85619
314,1457,885045528.0,1,85620
464,1980,875979439.0,1,85621
458,1251,879566321.0,1,85622
888,1333,886607879.0,1,85623
896,1566,877131342.0,1,85624
893,1143,882404595.0,1,85625
307,1804,885701024.0,1,85626
570,1301,880474394.0,1,85627
709,1596,879792599.0,1,85628
877,1077,880865865.0,1,85629
619,1317,874964267.0,1,85630
120,1472,892677047.0,1,85631
721,1237,883711847.0,1,85632
897,1045,884121125.0,1,85633
370,1663,889665301.0,1,85634
38,1584,883822485.0,1,85635
736,1799,879535407.0,1,85636
743,1957,881073081.0,1,85637
788,1135,879439137.0,1,85638
926,1487,891251696.0,1,85639
607,1498,891636192.0,1,85640
675,1038,888519725.0,1,85641
544,1298,891044446.0,1,85642
875,1150,891392871.0,1,85643
822,1308,891354866.0,1,85644
891,1284,881378118.0,1,85645
568,1052,879195848.0,1,85646
58,1612,879667799.0,1,85647
809,1264,878694983.0,1,85648
650,1200,878854100.0,1,85649
331,1695,891566808.0,1,85650
817,1304,882807571.0,1,85651
744,1153,879454662.0,1,85652
827,1247,875122814.0,1,85653
881,1606,891693723.0,1,85654
647,1988,891381884.0,1,85655
876,1535,880174904.0,1,85656
895,1100,879994113.0,1,85657
115,1329,880131173.0,1,85658
648,1526,880126547.0,1,85659
461,956,879532651.0,1,85660
860,2342,889289619.0,1,85661
118,1402,882164999.0,1,85662
779,984,891497906.0,1,85663
918,1942,891447988.0,1,85664
645,1382,882213535.0,1,85665
426,1713,880859693.0,1,85666
492,1925,879362835.0,1,85667
393,1375,875658967.0,1,85668
785,1062,885156538.0,1,85669
719,1030,891281108.0,1,85670
395,1365,882345335.0,1,85671
867,944,881274504.0,1,85672
884,1135,876031932.0,1,85673
939,1075,880261532.0,1,85674
888,1160,886607957.0,1,85675
913,1273,875372988.0,1,85676
649,1021,887863339.0,1,85677
876,1315,880166798.0,1,85678
472,1315,889388098.0,1,85679
721,1068,883709188.0,1,85680
881,1040,891694340.0,1,85681
668,1825,888787423.0,1,85682
370,1431,880044802.0,1,85683
651,1867,887477168.0,1,85684
929,1440,874854338.0,1,85685
822,987,891353940.0,1,85686
91,1458,891724485.0,1,85687
206,1112,891702387.0,1,85688
751,1249,888444088.0,1,85689
634,1473,885603897.0,1,85690
289,1233,883611352.0,1,85691
83,1377,878091736.0,1,85692
798,1294,879441160.0,1,85693
340,1609,876403009.0,1,85694
884,1427,876032103.0,1,85695
919,1122,880388097.0,1,85696
792,1198,883249962.0,1,85697
876,1090,880167880.0,1,85698
418,1400,878738187.0,1,85699
489,1088,879540901.0,1,85700
695,969,879147769.0,1,85701
790,1039,879633862.0,1,85702
441,1286,878855724.0,1,85703
881,1046,891696864.0,1,85704
833,1060,888259480.0,1,85705
893,982,882404137.0,1,85706
600,1186,879425432.0,1,85707
534,996,885682448.0,1,85708
923,1056,880817681.0,1,85709
871,1601,879428406.0,1,85710
506,1126,883777430.0,1,85711
932,1382,885921651.0,1,85712
435,1326,880142027.0,1,85713
535,1673,886031752.0,1,85714
275,1195,875458970.0,1,85715
826,1044,891033232.0,1,85716
908,1086,880845658.0,1,85717
378,1357,879447317.0,1,85718
908,1181,880845522.0,1,85719
533,1879,882318629.0,1,85720
843,1273,887046329.0,1,85721
924,1041,891036902.0,1,85722
614,994,889988036.0,1,85723
553,1012,883426027.0,1,85724
471,1229,883364433.0,1,85725
651,1954,887425655.0,1,85726
270,2125,889237122.0,1,85727
21,1875,887038711.0,1,85728
898,1179,891032872.0,1,85729
836,1952,879447377.0,1,85730
631,1211,877017872.0,1,85731
478,1077,885237963.0,1,85732
842,1368,878941588.0,1,85733
805,966,892528771.0,1,85734
860,1364,889289067.0,1,85735
31,1529,882075520.0,1,85736
21,1105,874782191.0,1,85737
510,1566,885063304.0,1,85738
29,1051,876770673.0,1,85739
832,2095,891209322.0,1,85740
934,1758,884717669.0,1,85741
163,1022,889908571.0,1,85742
695,1904,893140745.0,1,85743
659,1684,876524731.0,1,85744
403,996,885547909.0,1,85745
740,1958,888733182.0,1,85746
405,1228,884630617.0,1,85747
760,956,876243440.0,1,85748
191,1233,890595584.0,1,85749
529,1613,879456078.0,1,85750
803,1891,881704553.0,1,85751
815,996,878438260.0,1,85752
798,2126,879441132.0,1,85753
936,1804,876768813.0,1,85754
749,2225,893113145.0,1,85755
846,987,890804671.0,1,85756
545,1196,885140117.0,1,85757
916,1197,881368310.0,1,85758
816,1056,881101543.0,1,85759
580,1727,884065692.0,1,85760
406,1535,876339975.0,1,85761
651,1729,888813186.0,1,85762
435,1821,881002191.0,1,85763
913,1331,875289170.0,1,85764
816,1399,889021134.0,1,85765
571,1083,880951444.0,1,85766
895,1040,879991037.0,1,85767
689,1303,886366916.0,1,85768
618,1446,882669969.0,1,85769
391,1488,880887462.0,1,85770
938,1303,888639147.0,1,85771
895,1311,879991341.0,1,85772
472,1577,889396449.0,1,85773
26,1423,892433771.0,1,85774
585,1068,882608625.0,1,85775
838,1312,883949156.0,1,85776
56,1065,881107502.0,1,85777
908,1007,880843465.0,1,85778
838,1338,883949547.0,1,85779
400,1596,883762362.0,1,85780
388,2181,889555384.0,1,85781
691,1164,875727189.0,1,85782
50,1100,876534817.0,1,85783
539,994,886532552.0,1,85784
152,1637,880134913.0,1,85785
76,1533,875313015.0,1,85786
368,1085,876869730.0,1,85787
933,1259,879365224.0,1,85788
789,1966,891035793.0,1,85789
391,1026,880889034.0,1,85790
828,1304,885753691.0,1,85791
691,1697,875726708.0,1,85792
679,1004,893286259.0,1,85793
296,1432,879440980.0,1,85794
252,1751,883512752.0,1,85795
138,1036,879119739.0,1,85796
106,1057,888067358.0,1,85797
410,1786,893214332.0,1,85798
838,1519,883949982.0,1,85799
833,1825,888259285.0,1,85800
765,1558,883835210.0,1,85801
638,1260,891449507.0,1,85802
804,1388,882388419.0,1,85803
935,1698,891282840.0,1,85804
449,2172,888206730.0,1,85805
601,1197,891955972.0,1,85806
429,1065,884133223.0,1,85807
860,984,889289240.0,1,85808
21,1431,874775465.0,1,85809
803,1600,881705350.0,1,85810
836,1110,879446806.0,1,85811
410,1265,893214127.0,1,85812
535,1419,886031860.0,1,85813
796,1283,875984938.0,1,85814
909,1204,892838823.0,1,85815
556,1334,879975485.0,1,85816
627,1678,880117430.0,1,85817
849,1432,883194709.0,1,85818
894,1067,887159805.0,1,85819
818,953,891992008.0,1,85820
512,1123,883702054.0,1,85821
127,1304,892835854.0,1,85822
935,1432,891283161.0,1,85823
759,1241,878918486.0,1,85824
405,1446,879445735.0,1,85825
876,1979,880243588.0,1,85826
721,1950,883709948.0,1,85827
502,1617,874873158.0,1,85828
884,1446,876032274.0,1,85829
577,1741,890024002.0,1,85830
888,1184,886607568.0,1,85831
456,978,886397504.0,1,85832
815,1045,878437589.0,1,85833
896,978,877131342.0,1,85834
740,1219,888639102.0,1,85835
574,993,879449632.0,1,85836
599,2066,888451839.0,1,85837
602,1427,886922069.0,1,85838
388,1319,889554648.0,1,85839
863,1573,888888168.0,1,85840
570,1558,880470638.0,1,85841
868,1729,875680258.0,1,85842
559,1257,881651829.0,1,85843
805,1593,892530439.0,1,85844
929,964,874854652.0,1,85845
669,1173,884035774.0,1,85846
492,2053,879363284.0,1,85847
865,1557,877108385.0,1,85848
750,1387,874830864.0,1,85849
863,1415,888887247.0,1,85850
818,1211,881086959.0,1,85851
848,1101,882811810.0,1,85852
900,1084,880159172.0,1,85853
827,1006,875224515.0,1,85854
163,1587,889907925.0,1,85855
656,1011,891386040.0,1,85856
494,1083,881954618.0,1,85857
913,2169,875288418.0,1,85858
593,1205,883352562.0,1,85859
372,1218,891297043.0,1,85860
838,1228,883949156.0,1,85861
651,2265,887650714.0,1,85862
940,1233,886833794.0,1,85863
888,951,886609295.0,1,85864
53,2023,888204502.0,1,85865
751,1000,888468693.0,1,85866
688,1150,882621714.0,1,85867
663,953,876035679.0,1,85868
443,1113,882376446.0,1,85869
872,1246,888479313.0,1,85870
488,1152,876067192.0,1,85871
23,1286,877880961.0,1,85872
42,1741,884140115.0,1,85873
749,2089,889135211.0,1,85874
451,1417,879112011.0,1,85875
913,1609,875288749.0,1,85876
878,1033,884490936.0,1,85877
805,1669,892528605.0,1,85878
891,1142,881378289.0,1,85879
552,1360,876232553.0,1,85880
53,1722,888206363.0,1,85881
359,1347,879441324.0,1,85882
746,2007,886184421.0,1,85883
477,1000,879461669.0,1,85884
838,1057,883948685.0,1,85885
921,1068,879181259.0,1,85886
89,1160,884305369.0,1,85887
403,1566,885547176.0,1,85888
748,1310,891456509.0,1,85889
539,1149,886533193.0,1,85890
385,1488,880165168.0,1,85891
675,1783,888523634.0,1,85892
336,1446,874984233.0,1,85893
926,1440,891249877.0,1,85894
545,1005,885141439.0,1,85895
895,1697,879990531.0,1,85896
805,2072,893082741.0,1,85897
865,976,877108123.0,1,85898
877,1045,880872669.0,1,85899
567,967,879794265.0,1,85900
926,1069,891249794.0,1,85901
16,1079,879467328.0,1,85902
925,1075,882911622.0,1,85903
66,1855,886443455.0,1,85904
895,1062,879990843.0,1,85905
706,1562,874729749.0,1,85906
361,1426,882346900.0,1,85907
820,1265,891464148.0,1,85908
535,1531,886031860.0,1,85909
798,1384,879444488.0,1,85910
394,1185,885349759.0,1,85911
792,1123,881529874.0,1,85912
438,1443,883389776.0,1,85913
743,1352,878847327.0,1,85914
731,1118,891025247.0,1,85915
563,953,891037757.0,1,85916
705,1436,882063766.0,1,85917
694,1804,891446707.0,1,85918
515,1184,891290685.0,1,85919
863,1450,888886846.0,1,85920
909,1831,892841033.0,1,85921
888,1880,886609365.0,1,85922
675,1028,888523155.0,1,85923
832,1352,891204265.0,1,85924
450,1173,884999347.0,1,85925
928,1772,891191334.0,1,85926
505,993,875318163.0,1,85927
649,1186,887863355.0,1,85928
629,1312,879458900.0,1,85929
765,1538,883834776.0,1,85930
884,1042,876031173.0,1,85931
721,1251,883710598.0,1,85932
912,1110,891987205.0,1,85933
706,1678,874729935.0,1,85934
42,968,884113635.0,1,85935
389,1173,891038371.0,1,85936
550,1806,879221833.0,1,85937
282,1082,879821349.0,1,85938
737,1003,880123905.0,1,85939
918,1102,891450688.0,1,85940
899,1220,879735499.0,1,85941
71,1475,877563998.0,1,85942
532,1652,879618743.0,1,85943
471,1423,883364250.0,1,85944
659,1810,878090415.0,1,85945
704,1340,879994608.0,1,85946
77,973,875271948.0,1,85947
917,948,891030070.0,1,85948
898,1375,891466376.0,1,85949
838,1840,883948606.0,1,85950
152,1097,880132513.0,1,85951
894,1261,887159011.0,1,85952
881,1081,891754950.0,1,85953
760,1318,876246436.0,1,85954
393,1972,875726786.0,1,85955
479,1301,879874582.0,1,85956
78,1711,881957310.0,1,85957
337,1760,884991647.0,1,85958
540,1778,880348933.0,1,85959
928,1380,891190960.0,1,85960
528,2251,892660728.0,1,85961
941,1084,879534803.0,1,85962
878,1878,884492906.0,1,85963
314,1574,888641915.0,1,85964
707,1264,875964330.0,1,85965
377,1083,892697982.0,1,85966
836,1762,879447801.0,1,85967
842,1494,878940954.0,1,85968
580,1001,884058708.0,1,85969
478,1491,891195746.0,1,85970
769,1494,891310067.0,1,85971
631,1344,877018125.0,1,85972
38,2057,874977513.0,1,85973
877,1677,880867665.0,1,85974
547,1174,892777339.0,1,85975
868,1233,875050332.0,1,85976
578,995,892871113.0,1,85977
879,1898,876538726.0,1,85978
888,1494,886609330.0,1,85979
106,1544,888066086.0,1,85980
843,1200,887038104.0,1,85981
857,1475,879303505.0,1,85982
402,1117,879790468.0,1,85983
770,1740,888558018.0,1,85984
696,994,891397535.0,1,85985
477,1690,889125718.0,1,85986
740,2191,888639594.0,1,85987
205,1012,879965704.0,1,85988
779,1663,891497697.0,1,85989
804,958,882390296.0,1,85990
174,1295,880130931.0,1,85991
662,1039,880139037.0,1,85992
558,1348,880506234.0,1,85993
53,1500,888206254.0,1,85994
410,1399,878879237.0,1,85995
827,1057,875131847.0,1,85996
897,1002,884121945.0,1,85997
330,1535,877758078.0,1,85998
385,1963,880089192.0,1,85999
926,1778,891251611.0,1,86000
858,1048,891489250.0,1,86001
443,1173,882376365.0,1,86002
918,1423,891451143.0,1,86003
913,1445,875289025.0,1,86004
715,1095,892777651.0,1,86005
882,1040,879868197.0,1,86006
221,1101,877556625.0,1,86007
824,1783,891035438.0,1,86008
535,2049,886032123.0,1,86009
31,1897,882079446.0,1,86010
20,1739,892079722.0,1,86011
857,1349,879305237.0,1,86012
878,1021,884490745.0,1,86013
803,1915,881695930.0,1,86014
777,1212,875501300.0,1,86015
897,1102,884119910.0,1,86016
517,1698,884634818.0,1,86017
115,1303,880130393.0,1,86018
20,984,891033591.0,1,86019
582,1308,882961082.0,1,86020
497,2027,883875136.0,1,86021
842,1291,878940584.0,1,86022
841,1441,891218060.0,1,86023
917,1128,891031477.0,1,86024
535,1227,886032154.0,1,86025
868,1471,879714351.0,1,86026
889,1184,882403299.0,1,86027
422,1184,882385636.0,1,86028
928,1103,891196610.0,1,86029
843,2453,887046619.0,1,86030
20,1951,892336358.0,1,86031
870,1303,876466687.0,1,86032
809,1556,878695019.0,1,86033
753,1240,881978368.0,1,86034
234,1588,880557080.0,1,86035
913,1003,875289499.0,1,86036
463,1758,890283592.0,1,86037
410,1222,876698178.0,1,86038
794,994,876176259.0,1,86039
